"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1VAMN0009","2009-10-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-10-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2009-10-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  300",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-10-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-10-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-10-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  142",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-11-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2009-11-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  389",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-11-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  417",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-11-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-11-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   33",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-11-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-11-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   81",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-11-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   20",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-11-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2009-11-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-11-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-12-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   28",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-12-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-12-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  244",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-12-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2009-12-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N","    8",",,N",,,,,,,,,,
"US1VAMN0009","2009-12-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   30",",,N","   38",",,N","   38",",,N",,,,,,,,
"US1VAMN0009","2009-12-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-12-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-12-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  457",",,N",,,,,,,,,,,,
"US1VAMN0009","2009-12-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-12-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-12-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",L,N","    0",",,N",,,"    4",",L,N","  318",",L,N",,,,
"US1VAMN0009","2009-12-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-12-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-12-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-12-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  343",",,N","  292",",,N","  292",",,N",,,,,,,,
"US1VAMN0009","2009-12-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,"  267",",,N",,,,,,,,
"US1VAMN0009","2009-12-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,"  216",",,N",,,,,,,,
"US1VAMN0009","2009-12-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N","  178",",,N",,,,,,,,
"US1VAMN0009","2009-12-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N","  127",",,N",,,,,,,,
"US1VAMN0009","2009-12-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N","  102",",,N",,,,,,,,
"US1VAMN0009","2009-12-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N",,,"   64",",,N",,,,,,,,
"US1VAMN0009","2009-12-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   84",",,N",,,"   38",",,N",,,,,,,,
"US1VAMN0009","2009-12-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-12-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-12-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2009-12-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2009-12-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   71",",,N","   56",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-01-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2010-01-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2010-01-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2010-01-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2010-01-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2010-01-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N","   10",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2010-01-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2010-01-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2010-01-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  185",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-01-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   33",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-01-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   76",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-01-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   94",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-01-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2010-01-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  399",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-01-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-01-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-01-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  191",",,N","  193",",,N",,,,,,,,,,
"US1VAMN0009","2010-01-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   69",",,N","   64",",,N","  241",",,N",,,,,,,,
"US1VAMN0009","2010-02-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-02-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2010-02-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   94",",,N",,,"  191",",,N",,,,,,,,
"US1VAMN0009","2010-02-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N","  165",",,N",,,,,,,,
"US1VAMN0009","2010-02-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   94",",,N","   64",",,N","  216",",,N",,,,,,,,
"US1VAMN0009","2010-02-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  244",",,N","  127",",,N","  305",",,N",,,,,,,,
"US1VAMN0009","2010-02-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N","   13",",,N","  305",",,N",,,,,,,,
"US1VAMN0009","2010-02-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N","  267",",,N",,,,,,,,
"US1VAMN0009","2010-02-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   43",",,N","   51",",,N","  305",",,N",,,,,,,,
"US1VAMN0009","2010-02-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   33",",,N","   38",",,N","  305",",,N",,,,,,,,
"US1VAMN0009","2010-02-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N","   33",",,N","  305",",,N",,,,,,,,
"US1VAMN0009","2010-02-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N","  292",",,N",,,,,,,,
"US1VAMN0009","2010-02-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N","  267",",,N",,,,,,,,
"US1VAMN0009","2010-02-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N","   13",",,N","  241",",,N",,,,,,,,
"US1VAMN0009","2010-02-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N","  241",",,N",,,,,,,,
"US1VAMN0009","2010-02-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N","  229",",,N",,,,,,,,
"US1VAMN0009","2010-02-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-02-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-02-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-02-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2010-02-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N","    8",",,N",,,,,,,,,,
"US1VAMN0009","2010-02-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2010-02-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N","    8",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2010-03-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   28",",,N","   25",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2010-03-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  246",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-03-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-03-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2010-03-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  185",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-03-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   15",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-03-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   81",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-03-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   23",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-03-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-03-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  173",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-03-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-03-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-04-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  152",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-04-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   20",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-04-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   41",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-04-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2010-04-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  132",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-04-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   23",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-04-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-04-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-04-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-04-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-05-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-05-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   51",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-05-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   61",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-05-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2010-05-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-05-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-05-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2010-05-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-05-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   43",",,N",,,,,,,,,,,,
"US1VAMN0009","2010-05-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2010-05-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
